CAMIS,INSPECTION DATE,DBA,BORO,STREET,ZIPCODE,CUISINE,SCORE,GRADE,INSPECTION_TYPE,n_violations,n_critical
41567810,2024-06-04,GREEN LAKE,Brooklyn,FLATBUSH AVENUE,11226.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41571795,2024-06-20,KUM FUNG KITCHEN,Staten Island,BAY STREET,10304.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
41573305,2025-10-22,WOK & ROLL,Queens,JFK INT'L AIRPORT,11430.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
41577981,2026-04-24,SUN HING RESTAURANT,Brooklyn,ST JOHN'S PLACE,11213.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
41586126,2024-12-26,NEW SPRING BOY CHINESE RESTAURANT,Manhattan,ALLEN STREET,10002.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
41593479,2023-10-20,SKY FOOD COURT(SKY MALL),Queens,COLLEGE POINT BOULEVARD,11354.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
41593479,2025-04-15,SKY FOOD COURT(SKY MALL),Queens,COLLEGE POINT BOULEVARD,11354.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41600677,2025-05-27,XO TASTE,Manhattan,ELIZABETH STREET,10013.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41600900,2024-10-16,PANDA GARDEN RESTAURANT,Brooklyn,3 AVENUE,11209.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41600900,2026-02-21,PANDA GARDEN RESTAURANT,Brooklyn,3 AVENUE,11209.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
41601496,2024-04-16,LEE XING RESTAURANT,Bronx,WESTCHESTER AVENUE,10461.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
41618266,2026-06-24,KISSENA CAFE,Queens,KISSENA BOULEVARD,11355.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
41623174,2025-08-21,NEW CHAMPION WOK,Queens,41 AVENUE,11101.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
41630104,2022-05-24,LUCKY CHINESE RESTAURANT,Queens,69 STREET,11377.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
41630837,2023-02-16,RED SUN RESTAURANT,Brooklyn,20 AVENUE,11204.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
41630837,2025-09-30,RED SUN RESTAURANT,Brooklyn,20 AVENUE,11204.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41633967,2022-10-20,SUN FUNG CHINESE RESTAURANT,Bronx,MARCY PLACE,10452.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41634847,2024-07-23,JING XIN CHINESE FOOD TAKE OUT,Bronx,EAST  138 STREET,10454.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,2
41645241,2025-11-17,CHEUNG KHEI RESTAURANT,Queens,UNION TURNPIKE,11004.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
41646302,2022-09-22,EAST GARDEN,Queens,36 AVENUE,11106.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41650270,2025-09-18,WING HUA 508,Brooklyn,COURT STREET,11231.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
41653930,2023-04-03,RONG HUA CHINESE RESTAURANT,Queens,JAMAICA AVENUE,11418.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41657557,2023-09-26,SAM LEE KITCHEN,Queens,36 AVENUE,11106.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
41658672,2026-06-17,XING HUI LINDA KITCHEN,Bronx,EAST TREMONT AVENUE,10465.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
41659970,2026-04-29,QUEEN BAKERY II,Manhattan,CENTRE STREET,10013.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
41664398,2023-06-26,SUNRISE,Queens,BROADWAY,11106.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,2
41664398,2024-12-26,SUNRISE,Queens,BROADWAY,11106.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
41669157,2024-01-02,EMPIRE HOUSE CHINESE RESTAURANT,Brooklyn,STILLWELL AVENUE,11223.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
41669157,2025-06-05,EMPIRE HOUSE CHINESE RESTAURANT,Brooklyn,STILLWELL AVENUE,11223.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41682200,2023-02-23,PEKING TASTE,Staten Island,ARDEN AVENUE,10312.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41683539,2022-09-23,HAPPY GARDEN CHINESE RESTAURANT,Brooklyn,PITKIN AVENUE,11207.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41683539,2024-05-13,HAPPY GARDEN CHINESE RESTAURANT,Brooklyn,PITKIN AVENUE,11207.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
41689789,2022-05-05,EGG ROLL CHINESE RESTAURANT,Brooklyn,BROADWAY,11207.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41696087,2024-10-02,FORTUNE KITCHEN,Queens,JAMAICA AVENUE,11418.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41699967,2024-08-22,NEW KING HOUSE,Queens,ROOSEVELT AVENUE,11368.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41700793,2026-02-19,NEW CENTURY CHINESE RESTAURANT,Brooklyn,FLATLANDS AVENUE,11236.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
41701282,2025-07-28,NEW PEARL OF CHINA,Bronx,MIDDLETOWN ROAD,10461.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
41705814,2023-12-07,XIN RONG,Bronx,HUNTS POINT AVENUE,10474.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
41708809,2025-09-11,HL SPRING GARDEN,Brooklyn,5 AVENUE,11209.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
41709400,2025-12-04,FU LAI O KITCHEN,Brooklyn,3 AVENUE,11220.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41713485,2024-12-17,EAST MET WEST,Brooklyn,METROPOLITAN AVENUE,11211.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
41713515,2024-10-29,NEW LI HING RESTAURANT,Brooklyn,AVENUE U,11223.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
41713515,2026-02-26,NEW LI HING RESTAURANT,Brooklyn,AVENUE U,11223.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
41717113,2023-06-15,CHEN'S GARDEN,Queens,NORTHERN BOULEVARD,11372.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,2
41721459,2026-05-15,FOO LEE RESTAURANT,Brooklyn,FULTON STREET,11207.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50000542,2025-05-05,LEGEND 72,Manhattan,WEST   72 STREET,10023.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50000628,2025-02-12,JUMBO HOUSE,Brooklyn,UTICA AVENUE,11203.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50000993,2023-10-11,GOOD TASTE,Bronx,WEST BURNSIDE AVENUE,10453.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,5,1
50001004,2025-06-18,HING WONG,Brooklyn,5 AVENUE,11209.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50001118,2026-02-12,A SHEN ZHOU,Brooklyn,WILSON AVENUE,11237.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50001168,2025-03-05,CHINA KING,Bronx,EAST  233 STREET,10466.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50001526,2026-01-05,EVERYDAY CHINESE RESTAURANT,Brooklyn,WYCKOFF AVENUE,11237.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50002395,2023-10-23,EMPIRE SZECHUAN VILLAGE,Staten Island,AMBOY ROAD,10312.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
50002764,2026-03-03,NEW GRACE CHINESE RESTAURANT,Brooklyn,MYRTLE AVENUE,11205.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50002780,2025-08-12,HOU YI HOT POT,Manhattan,HESTER STREET,10002.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
50003177,2023-09-28,ASIA CHINESE RESTAURANT,Queens,WOODHAVEN BOULEVARD,11374.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
50003233,2023-11-16,HAPPY WOK,Manhattan,AVENUE C,10009.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50003531,2023-05-01,NEW SPRING GARDEN,Bronx,WALLACE AVENUE,10462.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50003914,2023-10-03,NEW JIN XIN RESTAURANT,Brooklyn,18 AVENUE,11204.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50005163,2026-01-13,FORTUNE BAKERY,Brooklyn,8 AVENUE,11220.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
50005269,2022-10-22,NO. 1 CHINESE RESTAURANT,Brooklyn,NOSTRAND AVENUE,11216.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50005320,2025-03-06,FU ZHOU WEI ZHONG WEI JU XIANG FENG WEI,Manhattan,EAST BROADWAY,10002.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50005481,2023-04-25,LUCKY KITCHEN,Brooklyn,ALBANY AVENUE,11213.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50005685,2024-03-19,KING'S WOK,Brooklyn,TROY AVENUE,11213.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50005685,2025-07-15,KING'S WOK,Brooklyn,TROY AVENUE,11213.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50006978,2025-01-21,401 LUCKY STAR RESTAURANT,Brooklyn,MOTHER GASTON BOULEVARD,11212.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50007093,2025-01-15,PHILIPPE BY PHILIPPE CHOW,Manhattan,EAST   60 STREET,10022.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50007193,2022-11-15,624 KAM HAI CHINESE FOOD,Brooklyn,CATON AVENUE,11218.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50007321,2026-03-25,NEW DRAGON SEA CHINESE RESTAURANT,Bronx,CROTONA AVENUE,10458.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50009013,2024-08-14,PARK ASIA RESTAURANT,Brooklyn,66 STREET,11220.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50009366,2023-06-16,GO BELIEVE BAKERY,Manhattan,GRAND STREET,10002.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50010706,2024-03-20,SHAXIAN DELICACIES,Brooklyn,49 STREET,11220.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50012564,2025-02-05,LU PEKING HOUSE,Brooklyn,FULTON STREET,11208.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
50012812,2022-11-30,PANDA EXPRESS,Queens,QUEENS BOULEVARD,11373.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50012812,2024-01-26,PANDA EXPRESS,Queens,QUEENS BOULEVARD,11373.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50013184,2025-02-12,LIANG PI WANG #10,Queens,ROOSEVELT AVENUE,11354.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50014027,2025-11-08,XIAO WEI MALA YABU (DUCK NECK),Queens,ROOSEVELT AVENUE,11354.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50016672,2022-11-23,HAPPY FORTUNE II,Staten Island,MANOR ROAD,10314.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50016803,2024-08-20,HUA RONG,Queens,BROADWAY,11373.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50016804,2025-09-03,LUCKY VEGETARIAN,Brooklyn,8 AVENUE,11220.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50016877,2025-04-29,ASIAN KITCHEN,Queens,GRAND AVENUE,11373.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50017603,2023-12-18,SWEET GARDEN CHINESE TAKEOUT RESTAURANT,Queens,PARSONS BOULEVARD,11366.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50017631,2024-08-20,NEW RED LANTERN,Brooklyn,FORT HAMILTON PARKWAY,11219.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
50018504,2022-07-12,MERRY LAND BUFFET,Bronx,EAST  163 STREET,10451.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50032689,2024-08-21,LIU'S SHANGHAI,Brooklyn,BATH AVENUE,11214.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
50032900,2022-11-21,NEW WIN CHINESE RESTAURANT,Queens,243 STREET,11422.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
50032900,2024-02-02,NEW WIN CHINESE RESTAURANT,Queens,243 STREET,11422.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
50033234,2023-08-28,LEE'S KITCHEN,Bronx,BURKE AVENUE,10467.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
50033658,2023-05-22,PEKING CHINESE RESTAURANT,Queens,SPRINGFIELD BOULEVARD,11428.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50033940,2023-12-04,DOUBLE TOP CHINA & TORTILLA TACO,Brooklyn,FLATBUSH AVENUE,11210.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50033940,2025-05-27,DOUBLE TOP CHINA & TORTILLA TACO,Brooklyn,FLATBUSH AVENUE,11210.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50034025,2024-04-17,PANDA CHINESE RESTAURANT,Brooklyn,20 AVENUE,11204.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50034109,2023-12-13,XING LUNG CHINESE RESTAURANT,Bronx,DYRE AVENUE,10466.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50034213,2025-09-04,HAN DYNASTY,Manhattan,WEST   85 STREET,10024.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
50034622,2026-06-16,EMPEROR'S HOUSE,Staten Island,FOREST AVENUE,10310.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50034729,2026-03-10,PANDA EXPRESS,Manhattan,1 AVENUE,10065.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50035260,2024-10-21,LEE GARDEN CHINESE,Brooklyn,WYCKOFF AVENUE,11237.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
50035260,2026-06-10,LEE GARDEN CHINESE,Brooklyn,WYCKOFF AVENUE,11237.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
50036480,2025-06-27,EMPIRE CHINESE,Brooklyn,AVENUE U,11229.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,5,2
50036597,2025-08-20,LUCKY CHEN,Brooklyn,BROADWAY,11221.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
50036709,2025-12-15,CHINA DELIGHT,Brooklyn,4 AVENUE,11232.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50036808,2025-05-29,DOUBLE DRAGON,Brooklyn,AVENUE L,11236.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50037025,2017-03-04,IG NIGHT,Queens,FOWLER AVENUE,11355.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50037728,2024-05-02,NO.1 FAVOR TASTE RESTAURANT,Brooklyn,61 STREET,11220.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50037950,2024-08-29,CHINA EXPRESS INN,Queens,ROCKAWAY BOULEVARD,11434.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50037950,2026-01-12,CHINA EXPRESS INN,Queens,ROCKAWAY BOULEVARD,11434.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50038366,2022-12-08,GOOD TASTE RESTAURANT,Bronx,WESTCHESTER AVENUE,10459.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50038572,2026-05-21,CHINA KINGS 70TH STREET,Queens,BEACH CHANNEL DRIVE,11692.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50039250,2025-12-10,LIN'S GARDEN,Bronx,WHITE PLAINS ROAD,10466.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50039631,2025-11-18,PANDA EXPRESS,Bronx,WEST FORDHAM ROAD,10468.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50040417,2024-05-06,NEW YUNG HONG,Staten Island,VICTORY BOULEVARD,10314.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
50040467,2024-12-16,WAI KANG CHINESE RESTAURANT,Bronx,BEDFORD PARK BLVD EAST,10468.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50040554,2025-10-17,GOURMET GARDEN 8,Brooklyn,DEKALB AVENUE,11201.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50041683,2023-05-09,MAXIM CHINESE RESTAURANT,Queens,ROOSEVELT AVENUE,11377.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50041683,2024-10-16,MAXIM CHINESE RESTAURANT,Queens,ROOSEVELT AVENUE,11377.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50041687,2024-03-07,CHINA KING,Queens,HILLSIDE AVENUE,11432.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50041687,2025-05-13,CHINA KING,Queens,HILLSIDE AVENUE,11432.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
50042074,2023-04-24,CHIENG GARDEN KITCHEN,Staten Island,BROAD STREET,10304.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,2
50042551,2024-09-09,NEW GREAT WALL,Brooklyn,AVENUE X,11235.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50043453,2024-03-04,RICKY'S HARDEE,Brooklyn,MOTHER GASTON BOULEVARD,11212.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50043453,2025-11-12,RICKY'S HARDEE,Brooklyn,MOTHER GASTON BOULEVARD,11212.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50043494,2024-08-01,ASIAN FORTUNE,Queens,QUEENS BOULEVARD,11375.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50043494,2025-12-06,ASIAN FORTUNE,Queens,QUEENS BOULEVARD,11375.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50043919,2024-09-13,CHENS GARDEN,Brooklyn,FLATLANDS AVENUE,11207.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50044289,2025-06-05,BO KY,Manhattan,BAYARD STREET,10013.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50044312,2024-10-07,CHINA LONG,Brooklyn,NEPTUNE AVENUE,11235.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50044882,2022-07-28,NEW LITTLE CHOPSTICKS,Bronx,LEGGETT AVENUE,10455.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50044896,2026-01-07,LIANG'S GARDEN,Bronx,CYPRESS AVENUE,10454.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50045054,2024-11-14,CHINA NEW STAR RESTAURANT,Staten Island,FOREST AVENUE,10302.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50045246,2024-04-26,MAIN NOODLE HOUSE,Manhattan,6 AVENUE,10018.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50046085,2022-05-19,SHANGHAI VILLA,Manhattan,WEST    4 STREET,10012.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50046464,2025-05-07,NEW LUCKY HOUSE RESTAURANT,Bronx,EAST  167 STREET,10456.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,2
50046491,2023-11-13,FULEEN PALACE,Queens,COLEMAN SQUARE,11414.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50046491,2024-12-12,FULEEN PALACE,Queens,COLEMAN SQUARE,11414.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50047119,2024-08-27,GREAT WALL CHINESE RESTAURNAT,Bronx,EAST  187 STREET,10458.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50048274,2024-10-09,CHINA PANDA,Brooklyn,NEW LOTS AVENUE,11207.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50048338,2026-07-09,DRAGON PALACE,Queens,FARMERS BOULEVARD,11434.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50048821,2024-07-29,LA SALLE DUMPLING ROOM,Manhattan,BROADWAY,10027.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50050379,2025-08-18,LANZHOU HANDMAKE NOODLE,Queens,ROOSEVELT AVENUE,11354.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50051234,2024-01-25,DIM SUM PALACE,Manhattan,WEST   46 STREET,10036.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50051234,2025-10-15,DIM SUM PALACE,Manhattan,WEST   46 STREET,10036.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50051314,2026-05-28,GOLDEN HOUSE,Queens,30 AVENUE,11103.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50052280,2023-11-21,DUMPLING MAN,Manhattan,SAINT MARKS PLACE,10009.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
50052589,2025-02-04,CONGEE VILLAGE RESTAURANT & BAR OF FLUSHING,Queens,PRINCE STREET,11354.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50053242,2025-05-08,DA GE XIAO CHI,Brooklyn,7th AVE,11220.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50053608,2025-08-25,CHINA WOK,Brooklyn,5 AVENUE,11232.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50055497,2026-02-11,GARDEN CITY CHINESE RESTAURANT,Queens,MERRICK BOULEVARD,11413.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50055636,2026-04-22,PANDA EXPRESS #2614,Brooklyn,FULTON STREET,11201.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
50056565,2024-10-15,JOY GARDEN RESTAURANT,Bronx,MORRIS PARK AVENUE,10462.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50056715,2025-08-14,LEGEND OF TASTE,Queens,UTOPIA PARKWAY,11357.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50056819,2024-12-02,HOT SPACE SZECHWAN RESTAURANT,Brooklyn,51 STREET,11220.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50056862,2024-12-26,LANZHOU RAMEN 107,Manhattan,EAST BROADWAY,10002.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
50057262,2024-03-11,THE BUND,Queens,QUEENS BOULEVARD,11375.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50057717,2023-12-05,TEA STATION,Queens,BELL BOULEVARD,11361.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50058252,2024-03-04,SING FEI RESTAURANT,Bronx,EAST GUN HILL ROAD,10467.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50058350,2024-07-17,XIANG ZHI RESTAURANT,Brooklyn,7 AVENUE,11220.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50058675,2024-08-22,DRAGON GARDEN,Bronx,BAINBRIDGE AVENUE,10467.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,1
50058794,2025-07-16,JADE GARDEN,Bronx,WESTCHESTER AVENUE,10461.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50059007,2024-11-14,LUCKY SMILE RESTAURANT,Bronx,ALLERTON AVENUE,10467.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50059343,2022-12-12,JADE STAR KITCHEN,Brooklyn,18 AVENUE,11204.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50059508,2024-11-13,PANDA RESTAURANT,Bronx,BROADWAY,10463.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50060105,2026-06-09,BIRDS OF A FEATHER,Brooklyn,GRAND STREET,11211.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50060559,2025-01-29,NEW GREAT WALL 1419,Brooklyn,GRAVESEND NECK ROAD,11229.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
50060916,2025-05-29,HWA YUAN SZECHUAN,Manhattan,EAST BROADWAY,10002.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,4,1
50061072,2025-02-26,YUMMY YUMMY,Queens,CROSSBAY BOULEVARD,11417.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50061389,2023-05-23,TACK'S CHINESE TAKE OUT,Staten Island,HOLDEN BOULEVARD,10314.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,2
50063518,2025-04-30,ASIAN YUMMY HOUSE,Brooklyn,BROADWAY,11206.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50063518,2025-10-28,ASIAN YUMMY HOUSE,Brooklyn,BROADWAY,11206.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,2,2
50063690,2025-01-08,HAPPY GARDEN,Bronx,SPOFFORD AVENUE,10474.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50063690,2026-01-06,HAPPY GARDEN,Bronx,SPOFFORD AVENUE,10474.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,0
50065030,2024-09-30,LAO MA MA LA TANG,Queens,ROOSEVELT AVENUE,11354.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50065030,2026-02-14,LAO MA MA LA TANG,Queens,ROOSEVELT AVENUE,11354.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,2,1
50065460,2025-01-08,JADE HOUSE,Manhattan,AMSTERDAM AVENUE,10032.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,1
50066065,2023-11-06,LAND OF PLENTY,Manhattan,EAST   58 STREET,10022.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,4,1
50066323,2023-05-11,NEW CHINA GARDEN,Bronx,NEREID AVENUE,10466.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50066843,2023-04-12,VANESSA'S DUMPLINGS HOUSE,Queens,47 AVENUE,11101.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,1
50067762,2025-08-06,PANDA GARDEN QUEENS,Queens,ROOSEVELT AVENUE,11377.0,Chinese,13.0,A,Cycle Inspection / Initial Inspection,3,2
50067780,2024-12-18,TAIWANESE CUISINE,Queens,BROADWAY,11373.0,Chinese,13.0,A,Cycle Inspection / Re-inspection,3,2
